here,worst_riskclass_l3m,no_daysarrs1_29_evr,capo_enqs_ever_cb,no_guarantors_mdi,worst_accstatus_l12m,customer_marital_status,no_daysarrs90_119_evr,no_daysarrs0_l3m,customer_employment_type,curbal_ugx,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,Uganda_CS_Scr
0.58008567,20,3,3, ,30,M,0,1, ,34569949,68,57,57,71,67,66,66,57,58,61,628
0.282597522,20,0,6, ,30,S,0,0,0,297509736,68,71,52,71,67,67,66,57,66,61,646
0.129944982,20,0,6, ,30,S,0,0,0,297509736,68,71,52,71,67,67,66,57,66,61,646
0.574412427,20,4,2, ,30,M,0,1, ,42221302,68,55,57,71,67,66,66,57,58,61,626
0.771583714,20,2,2, ,30,M,2,1,0,54496602,68,57,57,71,67,66,56,57,66,61,626
0.498390529,20,0, , ,30,S,0,1,0,1571759,68,71,65,71,67,67,66,57,66,64,662
0.28336263,40,4,1, ,60,S,3,0,0,2701529,25,55,57,71,49,67,54,57,66,63,564
0.070310488,30,2,1, ,60,S,0,0,0,15120231,45,57,57,71,49,67,66,57,66,61,596
0.693940028,20,0,1, ,30,O,0,0,0,11121275,68,71,57,71,67,54,66,57,66,61,638
0.054427483,20,0,1, ,30,S,0,0,0,5339590,68,71,57,71,67,67,66,57,66,62,652
0.022191118,20,0,1, ,30,M,0,0,0,82676667,68,71,57,71,67,66,66,57,66,61,650
0.363426298,20,0,1, ,30,S,0,0,0,25315000,68,71,57,71,67,67,66,57,66,61,651
0.916985051,20,0,1, ,30,M,0,0,0,35000000,68,71,57,71,67,66,66,57,66,61,650
0.305240348,20,2,2, ,30,M,0,1,1,153423520,68,57,57,71,67,66,66,57,66,61,636
0.090830892,20,0,1, ,30,M,0,1,0,39616106,68,71,57,71,67,66,66,57,66,61,650
0.738833799,20,1,3, ,60,S,0,1,0,134645133,68,61,57,71,49,67,66,57,66,61,623
0.101153247,40,1,3,0,60,M,0,5,2,85983445,25,61,57,72,49,66,66,68,66,61,591
0.186635393,20,0,2,3,30,M,0,1,0,9302677,68,71,57,53,67,66,66,57,66,62,633
0.510454464,20,6,2, ,60,S,0,0,0,10775262,68,51,57,71,49,67,66,57,66,61,613
0.572835021,20,6,1, ,60,S,0,0,0,8923102,68,51,57,71,49,67,66,57,66,62,614
0.02340903,20,1,4, ,30,M,0,1,0,13533270,68,61,57,71,67,66,66,57,66,61,640
0.769805522,20,2,2, ,60,S,0,0,0,30475176,68,57,57,71,49,67,66,57,66,61,619
0.366223217,60,0,1, ,60,M,1,0,0,3743673,25,71,57,71,49,66,58,57,66,62,582
0.841055741,30,24,6, ,60,S,0,0, ,116462530,45,43,52,71,49,67,66,57,58,61,569
0.413534921,20,1,1, ,30,M,0,0,0,592078017,68,61,57,71,67,66,66,57,66,61,640
0.430588206,30,26,2, ,60,S,0,1, ,32424392,45,43,57,71,49,67,66,57,58,61,574
0.451871721,20,14,11,0,30,M,0,5,0,15140866,68,43,52,72,67,66,66,68,66,61,629
0.281075394,20,0,5, ,30,M,0,5, ,113650335,68,71,52,71,67,66,66,68,58,61,648
0.286954468,20,4,4, ,60,M,0,0,0,44510229,68,55,57,71,49,66,66,57,66,61,616
0.115842592,20,0,1, ,60,S,0,1, ,9637751,68,71,57,71,49,67,66,57,58,62,626
0.292060794,20,2,1, ,60,M,0,1, ,11791687,68,57,57,71,49,66,66,57,58,61,610
0.004056062,20,0,3, ,30,S,0,1,0,83778891,68,71,57,71,67,67,66,57,66,61,651
0.525613381,20,9,1, ,30,M,0,1, ,52271011,68,51,57,71,67,66,66,57,58,61,622
0.419068276,20,0,4, ,30,S,0,1,0,432375021,68,71,57,71,67,67,66,57,66,61,651
0.556655242,20,2,2, ,30,S,0,1,0,93981346,68,57,57,71,67,67,66,57,66,61,637
0.494904123,20,0,3, ,30,M,0,1, ,23735558,68,71,57,71,67,66,66,57,58,61,642
0.975711144,20,0,2, ,30,M,0,1,0,17972679,68,71,57,71,67,66,66,57,66,61,650
0.930005431,20,0,2, ,30,S,0,1,0,22715719,68,71,57,71,67,67,66,57,66,61,651
0.85711537,60,7,1, ,60,M,1,0, ,17403191,25,51,57,71,49,66,58,57,58,61,553
0.183261618,20,0,2, ,30,S,0,1,0,30605965,68,71,57,71,67,67,66,57,66,61,651
0.061078259,20,3,1, ,60,M,0,1,0,45961934,68,57,57,71,49,66,66,57,66,61,618
0.108007214,20,0,1, ,30,S,0,1, ,8983303,68,71,57,71,67,67,66,57,58,62,644
0.508057018,20,3, , ,60,S,0,1,0,4039407,68,57,65,71,49,67,66,57,66,62,628
0.235682403,20,0,3, ,30,M,0,1,0,22630552,68,71,57,71,67,66,66,57,66,61,650
0.593292439,20,7, , ,60,M,0,1,0,27520124,68,51,65,71,49,66,66,57,66,61,620
0.129170636,20,0, , ,60,M,0,0,0,13037050,68,71,65,71,49,66,66,57,66,61,640
0.413866348,20,0,1, ,30,S,0,1, ,12686863,68,71,57,71,67,67,66,57,58,61,643
0.30411255,20,0,3, ,60,S,0,1,0,10197942,68,71,57,71,49,67,66,57,66,61,633
0.653129906,20,0,2, ,30,M,0,1,0,7964332,68,71,57,71,67,66,66,57,66,62,651
0.090608124,20,0, , ,30,S,0,1,0,6251833,68,71,65,71,67,67,66,57,66,62,660
0.083308993,20,0,1, ,30,S,0,1,0,8102075,68,71,57,71,67,67,66,57,66,62,652
0.059269004,20,38,4,0,60,M,1,0,0,188237744,68,43,57,72,49,66,58,57,66,61,597
0.549538821,20,4,5, ,60,O,0,1,2,81631610,68,55,52,71,49,54,66,57,66,61,599
0.714373383,20,0,1, ,30,M,0,2,0,110420442,68,71,57,71,67,66,66,57,66,61,650
0.022773706,60,2,1, ,60,M,1,0, ,50813841,25,57,57,71,49,66,58,57,58,61,559
0.218569527,20,0,4, ,30,S,0,2,0,131281007,68,71,57,71,67,67,66,57,66,61,651
0.426354904,20,3,5, ,60,S,0,0,0,96820754,68,57,52,71,49,67,66,57,66,61,614
0.538338494,20,1,1, ,30,M,0,1,0,12057304,68,61,57,71,67,66,66,57,66,61,640
0.205954094,20,38,3,0,60,M,0,1,0,313001990.1,68,43,57,72,49,66,66,57,66,61,605
0.236183282,20,0,4, ,30,M,0,0,0,190393594,68,71,57,71,67,66,66,57,66,61,650
0.504631225,60,8,5,0,60,M,2,4,0,280431245,25,51,52,72,49,66,56,68,66,61,566
0.388917418,20,2,3,0,30,S,1,1,0,38798321,68,57,57,72,67,67,58,57,66,61,630
0.92856096,20,0,1,2,30,M,0,1,0,82688012,68,71,57,53,67,66,66,57,66,61,632
0.079216971,20,0,3, ,30,M,0,1,0,29745591,68,71,57,71,67,66,66,57,66,61,650
0.824454563,20,0,2, ,30,M,0,1,0,59030431,68,71,57,71,67,66,66,57,66,61,650
0.858326367,30,0,1, ,60,S,0,1, ,16587204,45,71,57,71,49,67,66,57,58,61,602
0.394091356,20,0,2, ,30,S,0,1,0,16249420.88,68,71,57,71,67,67,66,57,66,61,651
0.154541479,20,0,1, ,30,M,0,1,0,84363668,68,71,57,71,67,66,66,57,66,61,650
0.286543049,20,0,2, ,30,M,0,1,0,20780400,68,71,57,71,67,66,66,57,66,61,650
0.95840512,20,1,1, ,60,M,0,1,0,72323828,68,61,57,71,49,66,66,57,66,61,622
0.455443924,30,39,1, ,60,M,0,0,0,3141930,45,43,57,71,49,66,66,57,66,62,582
0.427124002,30,20,1, ,60,M,0,0, ,13127041,45,43,57,71,49,66,66,57,58,61,573
0.115702588,20,13, , ,60,M,0,1,0,4748227,68,43,65,71,49,66,66,57,66,62,613
0.822456652,20,2,1, ,30,M,0,0,0,76518539,68,57,57,71,67,66,66,57,66,61,636
0.349839042,20,3,3, ,30,M,0,1,0,22170227,68,57,57,71,67,66,66,57,66,61,636
0.440169006,20,1,3, ,30,O,0,0,0,76045641,68,61,57,71,67,54,66,57,66,61,628
0.695578712,20,0,1, ,30,S,0,1,0,8217976,68,71,57,71,67,67,66,57,66,62,652
0.686472706,20,7,1, ,60,S,0,4,0,48953940,68,51,57,71,49,67,66,68,66,61,624
0.045383685,20,0,4, ,30,M,0,1,0,36870901,68,71,57,71,67,66,66,57,66,61,650
0.931386769,20,29,4, ,60,M,0,1, ,12704903,68,43,57,71,49,66,66,57,58,61,596
0.563408757,60,6,2, ,60,S,10,0, ,23138066,25,51,57,71,49,67,54,57,58,61,550
0.628836381,20,5,3, ,30,S,2,0,0,60766052,68,55,57,71,67,67,56,57,66,61,625
0.699170576,20,1,6,0,30,M,0,1,0,18404711,68,61,52,72,67,66,66,57,66,61,636
0.876136516,20,7,1, ,60,M,0,0,0,27517510,68,51,57,71,49,66,66,57,66,61,612
0.513775162,20,0,1, ,30,S,0,0,0,59210383,68,71,57,71,67,67,66,57,66,61,651
0.937275654,20,15,1, ,60,M,0,1, ,13318749,68,43,57,71,49,66,66,57,58,61,596
0.020262665,20,2,3, ,30,M,0,1,0,51354960,68,57,57,71,67,66,66,57,66,61,636
0.85621731,20,4,1, ,60,M,0,0,0,6857145,68,55,57,71,49,66,66,57,66,62,617
0.782200984,20,0,1, ,30,M,0,0,0,5800920,68,71,57,71,67,66,66,57,66,62,651
0.029714793,20,3,1, ,60,M,0,1,0,23194239,68,57,57,71,49,66,66,57,66,61,618
0.148711259,20,0,1, ,30,M,0,1,0,21945160,68,71,57,71,67,66,66,57,66,61,650
0.094125228,20,3,2, ,30,S,0,0,0,50480747,68,57,57,71,67,67,66,57,66,61,637
0.266247625,20,4,1, ,30,S,0,1,0,23954456,68,55,57,71,67,67,66,57,66,61,635
0.334053186,20,0,5, ,30,M,0,1,0,151207828,68,71,52,71,67,66,66,57,66,61,645
0.484612862,20,2,4, ,30,O,0,1, ,173241255,68,57,57,71,67,54,66,57,58,61,616
0.316889341,20,0,3, ,30,M,0,1,0,23697550,68,71,57,71,67,66,66,57,66,61,650
0.203595111,20,0,1, ,60,M,0,0,0,8166014,68,71,57,71,49,66,66,57,66,62,633
0.867648921,20,7,1,21,30,S,0,5,0,125377636,68,51,57,53,67,67,66,68,66,61,624
0.898376648,20,0,2, ,30,S,0,1,0,77265558,68,71,57,71,67,67,66,57,66,61,651
0.813930568,20,3,2, ,30,M,0,5,0,30705303,68,57,57,71,67,66,66,68,66,61,647
0.751544001,0,0, , ,0,?,0,0, ,4063192,67,71,65,71,66,54,66,57,58,62,637
0.116499718,20,3,2, ,60,M,0,1, ,12193698,68,57,57,71,49,66,66,57,58,61,610
0.632878426,20,0,2, ,30,M,0,1,0,64667890,68,71,57,71,67,66,66,57,66,61,650
0.933767536,20,3,1, ,60,M,0,1,0,9435933,68,57,57,71,49,66,66,57,66,62,619
0.89094644,20,0,2, ,30,S,0,1,0,14061510,68,71,57,71,67,67,66,57,66,61,651
0.673864121,20,0,1, ,30,M,0,1,0,38564312,68,71,57,71,67,66,66,57,66,61,650
0.548809814,20,1,1, ,60,M,0,1,0,188924168,68,61,57,71,49,66,66,57,66,61,622
0.735874736,20,8, , ,60,M,0,1,0,385855555,68,51,65,71,49,66,66,57,66,61,620
0.068720274,20,20,2, ,60,M,0,1,0,62360917,68,43,57,71,49,66,66,57,66,61,604
0.659611793,20,39,2, ,60,M,0,0,0,15876567,68,43,57,71,49,66,66,57,66,61,604
0.213902495,20,5,7, ,60,M,0,1,0,90875031,68,55,52,71,49,66,66,57,66,61,611
0.119683151,20,25,3, ,60,M,0,1,0,18369301,68,43,57,71,49,66,66,57,66,61,604
0.662466722,20,27,6, ,60,M,0,1,0,30705541,68,43,52,71,49,66,66,57,66,61,599
0.244541204,60,7, , ,60,S,1,0,0,10701559,25,51,65,71,49,67,58,57,66,61,570
0.135223297,20,1,1, ,30,S,0,1,0,61519811,68,61,57,71,67,67,66,57,66,61,641
0.06419229,20,12,3, ,60,M,0,0,0,73691451,68,43,57,71,49,66,66,57,66,61,604
0.116425777,20,43,5,0,60,M,1,0,0,106723844,68,43,52,72,49,66,58,57,66,61,592
0.239994672,20,2,1, ,30,M,2,0,0,5272125,68,57,57,71,67,66,56,57,66,62,627
0.875385375,20,6,1, ,30,M,0,1,0,46292755,68,51,57,71,67,66,66,57,66,61,630
0.175081041,30,6,3, ,60,M,0,0,0,171743406,45,51,57,71,49,66,66,57,66,61,589
0.957457516,20,2,2, ,60,S,0,0, ,13625330,68,57,57,71,49,67,66,57,58,61,611
0.323104723,60,10,1, ,70,M,0,0,0,21967729,25,51,57,71,49,66,66,57,66,61,569
0.677861589,20,0,1,0,30,S,0,1, ,5702712,68,71,57,72,67,67,66,57,58,62,645
0.749111413,20,5,7, ,60,S,0,0,0,312043783,68,55,52,71,49,67,66,57,66,61,612
0.521966305,20,4, , ,60,M,0,0,0,97682331,68,55,65,71,49,66,66,57,66,61,624
0.600190406,30,4,2, ,60,M,0,3,0,198766890,45,55,57,71,49,66,66,68,66,61,604
0.655282258,30,1,3, ,60,M,0,0, ,31336494,45,61,57,71,49,66,66,57,58,61,591
0.433859743,30,7,2, ,60,M,2,0, ,25062597,45,51,57,71,49,66,56,57,58,61,571
0.346634564,20,2,6,1,60,M,0,1,0,193599146,68,57,52,53,49,66,66,57,66,61,595
0.358082011,20,1,3,1,60,S,0,2,2,10512997,68,61,57,53,49,67,66,57,66,61,605
0.074225321,20,12,1, ,60,S,0,1,0,5436105,68,43,57,71,49,67,66,57,66,62,606
0.855921498,20,5,1, ,30,M,0,1,0,78022951,68,55,57,71,67,66,66,57,66,61,634
0.23692669,20,2,3, ,30,M,0,1,0,115139472,68,57,57,71,67,66,66,57,66,61,636
0.848615854,20,0,1, ,30,M,0,0,0,11973003,68,71,57,71,67,66,66,57,66,61,650
0.881019938,20,7,2,0,60,M,0,1,0,0,68,51,57,72,49,66,66,57,66,66,618
0.900368372,30,10,3, ,60,S,0,0, ,53441541,45,51,57,71,49,67,66,57,58,61,582
0.227519738,20,0,1, ,30,S,0,0,0,10520000,68,71,57,71,67,67,66,57,66,61,651
0.167591814,20,0,1, ,30,?,0,1, ,12298591,68,71,57,71,67,54,66,57,58,61,630
0.890211052,20,4,2, ,60,S,0,1,0,43602592,68,55,57,71,49,67,66,57,66,61,617
0.530610358,20,7,3, ,30,S,0,3,2,57704383,68,51,57,71,67,67,66,68,66,61,642
0.880671925,20,0,1, ,30,M,0,1, ,60126302,68,71,57,71,67,66,66,57,58,61,642
0.877179138,20,28,1, ,60,M,0,0,0,12226152.62,68,43,57,71,49,66,66,57,66,61,604
0.455835773,20,4,3, ,60,O,0,5,2,54048846,68,55,57,71,49,54,66,68,66,61,615
0.849858398,20,9,1, ,60,M,0,0,0,22889369,68,51,57,71,49,66,66,57,66,61,612
0.174464309,60,2,1, ,60,S,2,0, ,135856207,25,57,57,71,49,67,56,57,58,61,558
0.565501907,20,11,6,0,60,O,0,3,1,31913653,68,51,52,72,49,54,66,68,66,61,607
0.749950317,20,6,2, ,60,S,0,0, ,17568167,68,51,57,71,49,67,66,57,58,61,605
0.129729595,20,30,5, ,30,M,0,1,0,17793774,68,43,52,71,67,66,66,57,66,61,617
0.271852204,20,4,3, ,60,S,0,1, ,88691045,68,55,57,71,49,67,66,57,58,61,609
0.847980936,20,1,1, ,60,M,0,1, ,31747204,68,61,57,71,49,66,66,57,58,61,614
0.002532739,20,11,1, ,30,S,0,1,0,15410914,68,51,57,71,67,67,66,57,66,61,631
0.263668905,20,5,3, ,60,M,0,0,0,82388892,68,55,57,71,49,66,66,57,66,61,616
0.200371814,20,5,3, ,60,M,0,5,0,85900024,68,55,57,71,49,66,66,68,66,61,627
0.871194978,20,0,3, ,30,M,0,1,0,99216968,68,71,57,71,67,66,66,57,66,61,650
0.477350562,20,0,5, ,30,S,0,0,0,62260719,68,71,52,71,67,67,66,57,66,61,646
0.992506942,20,1,3, ,30,?,0,1, ,56577358,68,61,57,71,67,54,66,57,58,61,620
0.792074619,20,20,1, ,30,M,0,1,0,21848115,68,43,57,71,67,66,66,57,66,61,622
0.099940689,20,1,2, ,60,S,0,1, ,31840141,68,61,57,71,49,67,66,57,58,61,615
0.20785033,20,2,2, ,60,S,0,1, ,12520272,68,57,57,71,49,67,66,57,58,61,611
0.116419848,20,0,3, ,30,S,0,1,0,81810544,68,71,57,71,67,67,66,57,66,61,651
0.048154422,20,2,2, ,20,M,1,0,0,1860894,68,57,57,71,68,66,58,57,66,64,632
0.917200615,20,1,1, ,30,M,0,1,0,52002581,68,61,57,71,67,66,66,57,66,61,640
0.71974123,20,0, , ,60,M,0,1, ,732805847,68,71,65,71,49,66,66,57,58,61,632
0.346589029,30,43,3,3,60,S,0,0,2,23867842,45,43,57,53,49,67,66,57,66,61,564
0.467763121,20,2, , ,30,M,0,1,0,32490620,68,57,65,71,67,66,66,57,66,61,644
0.941177866,30,13,2, ,60,S,0,0,0,60261249,45,43,57,71,49,67,66,57,66,61,582
0.244843311,20,0, , ,30,M,0,1,0,6285576,68,71,65,71,67,66,66,57,66,62,659
0.397281671,20,0,2, ,30,S,0,1,0,26897683,68,71,57,71,67,67,66,57,66,61,651
0.685197056,30,11,2, ,60,M,0,0,0,57527844,45,51,57,71,49,66,66,57,66,61,589
0.317132837,20,1,3,0,30,M,0,5,0,69391855,68,61,57,72,67,66,66,68,66,61,652
0.871909066,20,24,1, ,60,S,0,1, ,24892325,68,43,57,71,49,67,66,57,58,61,597
0.859914224,20,1,2, ,30,S,0,1, ,42995227,68,61,57,71,67,67,66,57,58,61,633
0.637953702,20,5,3, ,60,M,0,1,0,32288560,68,55,57,71,49,66,66,57,66,61,616
0.653756132,20,0,1, ,30,M,0,1,0,0,68,71,57,71,67,66,66,57,66,66,655
0.067663601,20,0,7, ,30,M,0,1,0,95127362,68,71,52,71,67,66,66,57,66,61,645
0.226889294,20,0,2, ,30,M,0,1,2,8797772,68,71,57,71,67,66,66,57,66,62,651
0.498274352,20,15,2, ,60,M,0,1,0,163377011,68,43,57,71,49,66,66,57,66,61,604
0.805740256,20,5,3, ,60,M,0,1,0,55415879,68,55,57,71,49,66,66,57,66,61,616
0.618818495,60,4,2, ,60,S,1,0, ,25525130,25,55,57,71,49,67,58,57,58,61,558
0.913417151,20,4,4, ,30,M,0,1,0,15478375,68,55,57,71,67,66,66,57,66,61,634
0.703920293,20,0,5, ,30,S,0,1,0,248600224,68,71,52,71,67,67,66,57,66,61,646
0.067628316,20,1, , ,30,M,0,0,0,20693878,68,61,65,71,67,66,66,57,66,61,648
0.863504794,20,6,3, ,30,S,0,1,0,233396701,68,51,57,71,67,67,66,57,66,61,631
0.179636737,20,2,1, ,30,S,0,1,0,18691567,68,57,57,71,67,67,66,57,66,61,637
0.427300222,20,5,2, ,60,M,0,0, ,55179718,68,55,57,71,49,66,66,57,58,61,608
0.810427293,20,14,5, ,60,M,0,0,0,151183229,68,43,52,71,49,66,66,57,66,61,599
0.14134184,20,27,5,0,60,M,0,1,0,134734507,68,43,52,72,49,66,66,57,66,61,600
0.508749827,20,11,2, ,60,M,0,1,0,29850175,68,51,57,71,49,66,66,57,66,61,612
0.163841263,20,4,9, ,60,S,0,0,0,265674806,68,55,52,71,49,67,66,57,66,61,612
0.949378396,20,0,1, ,30,M,0,1,0,9064778,68,71,57,71,67,66,66,57,66,62,651
0.761750016,30,8,1, ,60,S,0,0, ,11051913,45,51,57,71,49,67,66,57,58,61,582
0.712436854,60,13,1, ,70,O,5,4,0,17977137,25,43,57,71,49,54,54,68,66,61,548
0.964711581,20,14, , ,60,S,0,1, ,13836026,68,43,65,71,49,67,66,57,58,61,605
0.982620629,20,8,2, ,30,M,0,1,0,65174549,68,51,57,71,67,66,66,57,66,61,630
0.466267965,20,0,2, ,30,S,0,1,0,101761978,68,71,57,71,67,67,66,57,66,61,651
0.506213809,20,0,1, ,30,O,0,1,0,12738752,68,71,57,71,67,54,66,57,66,61,638
0.952368578,20,0,1, ,30,M,0,1,0,75045000,68,71,57,71,67,66,66,57,66,61,650
0.150998738,20,17,2, ,30,S,0,5, ,28187975.32,68,43,57,71,67,67,66,68,58,61,626
0.427828943,20,11,3, ,30,C,0,1,0,35957129,68,51,57,71,67,54,66,57,66,61,618
0.480952086,20,0,2, ,30,S,0,1,0,38260152,68,71,57,71,67,67,66,57,66,61,651
0.502001424,20,0,2, ,30,S,0,1,0,23085657,68,71,57,71,67,67,66,57,66,61,651
0.506404905,20,0,1, ,30,M,0,0,0,79146600,68,71,57,71,67,66,66,57,66,61,650
0.778745036,20,4,3, ,30,M,0,1,0,37823519,68,55,57,71,67,66,66,57,66,61,634
0.863680046,20,0,1, ,30,M,0,1,0,12939539,68,71,57,71,67,66,66,57,66,61,650
0.180983006,20,3,1, ,60,M,2,0,0,7042645,68,57,57,71,49,66,56,57,66,62,609
0.428213158,30,1,2, ,60,S,0,1,0,41156515,45,61,57,71,49,67,66,57,66,61,600
0.013796867,20,9,2, ,60,M,0,0,0,41834867,68,51,57,71,49,66,66,57,66,61,612
0.601108571,20,7,1, ,60,M,0,0,0,98506998,68,51,57,71,49,66,66,57,66,61,612
0.951313617,20,0,1, ,30,S,0,1,0,9745742,68,71,57,71,67,67,66,57,66,62,652
0.946702968,20,18,2, ,60,M,0,0, ,11176083,68,43,57,71,49,66,66,57,58,61,596
0.197342779,20,12,3, ,60,M,0,0,1,43836122,68,43,57,71,49,66,66,57,66,61,604
0.102462895,20,0,2, ,30,M,0,0,0,60102503,68,71,57,71,67,66,66,57,66,61,650
0.100115645,20,0,1,0,30,M,0,1,0,27033427,68,71,57,72,67,66,66,57,66,61,651
0.880190447,20,36,7, ,60,S,0,0,0,108924810,68,43,52,71,49,67,66,57,66,61,600
0.793602279,20,1,6, ,60,M,0,3,0,84086255,68,61,52,71,49,66,66,68,66,61,628
0.184325762,20,0,1, ,30,S,0,1,0,7171010,68,71,57,71,67,67,66,57,66,62,652
0.821800897,20,2,3, ,30,M,0,1,0,125071836,68,57,57,71,67,66,66,57,66,61,636
0.627756143,20,0,1, ,30,S,0,1, ,47095455,68,71,57,71,67,67,66,57,58,61,643
0.978846299,20,1,1, ,30,M,0,1, ,22934941,68,61,57,71,67,66,66,57,58,61,632
0.58372115,20,1,1, ,30,M,0,1, ,26046554,68,61,57,71,67,66,66,57,58,61,632
0.340248086,20,20,5, ,60,S,0,4,2,25370604,68,43,52,71,49,67,66,68,66,61,611
0.309104506,20,14,4,0,60,M,0,3,2,10951524,68,43,57,72,49,66,66,68,66,61,616
0.306519492,20,0,1, ,30,M,0,1,0,16825762,68,71,57,71,67,66,66,57,66,61,650
0.736943756,20,1,3, ,30,M,0,0,0,12500000,68,61,57,71,67,66,66,57,66,61,640
0.252900084,20,1,2, ,30,M,0,1, ,22163525,68,61,57,71,67,66,66,57,58,61,632
0.081962112,20,1,4, ,30,M,0,1,0,11639728,68,61,57,71,67,66,66,57,66,61,640
0.303557938,20,0,4, ,30,M,0,0,0,10199316,68,71,57,71,67,66,66,57,66,61,650
0.868426312,20,0,2, ,30,S,0,1,0,4960869,68,71,57,71,67,67,66,57,66,62,652
0.413538933,20,0,1, ,30,S,0,1,0,18647612,68,71,57,71,67,67,66,57,66,61,651
0.709016523,20,24,1, ,30,S,0,1,0,9369011,68,43,57,71,67,67,66,57,66,62,624
0.277417229,20,28,2, ,60,M,0,0,0,12391339,68,43,57,71,49,66,66,57,66,61,604
0.339982352,20,37,1, ,30,M,0,1,0,35745974,68,43,57,71,67,66,66,57,66,61,622
0.279485385,20,8,3, ,60,M,0,0,0,106443316,68,51,57,71,49,66,66,57,66,61,612
0.85383681,20,0,2, ,30,M,0,1,0,30161541,68,71,57,71,67,66,66,57,66,61,650
0.580008569,20,0,1, ,30,S,0,1, ,26313872,68,71,57,71,67,67,66,57,58,61,643
0.138677166,20,1,1, ,30,S,0,1,0,43824661,68,61,57,71,67,67,66,57,66,61,641
0.704402696,30,10,2, ,60,M,0,0, ,24956038,45,51,57,71,49,66,66,57,58,61,581
0.515108623,20,2,16,0,60,M,0,4,0,55184744,68,57,52,72,49,66,66,68,66,61,625
0.154654312,20,0,1, ,30,M,0,1, ,12349805,68,71,57,71,67,66,66,57,58,61,642
0.629904975,20,3,3, ,60,M,0,0, ,43828571,68,57,57,71,49,66,66,57,58,61,610
0.229575076,20,0,1, ,30,S,0,1,0,29208767,68,71,57,71,67,67,66,57,66,61,651
0.430008471,20,6,2, ,60,M,0,0,0,20273249,68,51,57,71,49,66,66,57,66,61,612
0.804188456,20,2,1, ,60,S,0,0,0,8669526,68,57,57,71,49,67,66,57,66,62,620
0.880485466,20,0,1, ,30,S,0,1,0,18191244,68,71,57,71,67,67,66,57,66,61,651
0.508545629,20,0,1,0,30,M,0,1,0,25911689,68,71,57,72,67,66,66,57,66,61,651
0.759031526,20,6,6, ,30,M,0,0,0,372846846,68,51,52,71,67,66,66,57,66,61,625
0.218695442,20,3,2, ,30,S,0,1,0,31800948,68,57,57,71,67,67,66,57,66,61,637
0.837077345,20,12,3, ,30,M,0,1,0,33093848,68,43,57,71,67,66,66,57,66,61,622
0.674131132,20,2,2, ,60,M,0,0,0,120936725,68,57,57,71,49,66,66,57,66,61,618
0.212482297,20,0, , ,30,M,0,1,0,12823362,68,71,65,71,67,66,66,57,66,61,658
0.199782112,40,3,1, ,60,S,3,0,0,13984940.38,25,57,57,71,49,67,54,57,66,61,564
0.520670748,20,1,3, ,30,M,0,1,3,29075060,68,61,57,71,67,66,66,57,57,61,631
0.137039004,60,2,4, ,60,S,1,5,0,60675952.6,25,57,57,71,49,67,58,68,66,61,579
0.755736052,20,27,3,0,60,M,3,1,2,263794682.5,68,43,57,72,49,66,54,57,66,61,593
0.73201369,20,6,2, ,30,M,0,1, ,13740955,68,51,57,71,67,66,66,57,58,61,622
0.376596752,20,6,4, ,60,M,0,0, ,45837517,68,51,57,71,49,66,66,57,58,61,604
0.281812667,20,2,1,0,60,S,0,1,0,8898044,68,57,57,72,49,67,66,57,66,62,621
0.030114758,30,11,1, ,60,S,1,0,0,29179076,45,51,57,71,49,67,58,57,66,61,582
0.134462488,20,6,1, ,60,M,0,1,0,3984382,68,51,57,71,49,66,66,57,66,62,613
0.178260483,20,4,4, ,30,M,0,1,0,30759134,68,55,57,71,67,66,66,57,66,61,634
0.785602876,30,3,2, ,60,M,0,0, ,14604404,45,57,57,71,49,66,66,57,58,61,587
0.024716588,30,2,6, ,60,M,0,1,0,362499976,45,57,52,71,49,66,66,57,66,61,590
0.568564694,20,1,1, ,30,S,0,1,0,12511838,68,61,57,71,67,67,66,57,66,61,641
0.39792632,20,8,9, ,60,D,1,1,0,523454096.3,68,51,52,71,49,62,58,57,66,61,595
0.208862111,20,0, , ,30,M,0,1,0,137152194,68,71,65,71,67,66,66,57,66,61,658
0.945953408,20,1, , ,30,M,0,1,0,111247533,68,61,65,71,67,66,66,57,66,61,648
0.886807029,20,0,1, ,30,S,0,1,0,8178186,68,71,57,71,67,67,66,57,66,62,652
0.065457538,20,37,3, ,60,M,0,1,0,0,68,43,57,71,49,66,66,57,66,66,609
0.362662152,20,8,14, ,30,M,0,0,1,129947145,68,51,52,71,67,66,66,57,66,61,625
0.076166888,20,6,10, ,30,M,0,0,0,147610372,68,51,52,71,67,66,66,57,66,61,625
0.697778376,60,14,1,4,60,M,1,4,0,31962253,25,43,57,53,49,66,58,68,66,61,546
0.513975388,40,14,9, ,60,O,1,1,2,24731034,25,43,52,71,49,54,58,57,66,61,536
0.073886865,20,2,4, ,30,M,0,1,0,161586685,68,57,57,71,67,66,66,57,66,61,636
0.263543951,20,35,1, ,30,M,0,1,0,54913589,68,43,57,71,67,66,66,57,66,61,622
0.89495527,20,1, , ,30,S,0,1,0,244305955,68,61,65,71,67,67,66,57,66,61,649
0.148494745,20,5,6, ,30,M,0,0,0,114099443,68,55,52,71,67,66,66,57,66,61,629
0.416015241,20,4,4, ,30,S,0,2,0,302074899,68,55,57,71,67,67,66,57,66,61,635
